longitude,latitude,vs_mean,vs_std,strain_azimuth,earthquake_occurred,susceptibility,dynamic_rate
51.800000000000026,34.800000000000004,3.5046159047619048,0.2865156866029869,119.85,0,0.019447543,2.6209637236313807
51.90000000000003,34.800000000000004,3.503960380952381,0.2881111620348691,119.85,1,0.23909205,3.086981424448843
52.00000000000003,34.800000000000004,3.5066659047619044,0.2935135040885769,119.85,1,0.9645941,3.185336654363991
52.10000000000003,34.800000000000004,3.511751428571429,0.3025604015563662,119.85,1,0.97231257,2.9324900941949537
52.20000000000003,34.800000000000004,3.5172489523809523,0.3129372882410106,119.85,1,0.5233961,2.584430750808826
52.30000000000003,34.800000000000004,3.522351619047619,0.3229239334418544,119.85,0,0.07009714,2.3818420694113707
52.400000000000034,34.800000000000004,3.527142,0.3317040476273884,114.32,0,0.009452059,2.338199270069029
52.50000000000004,34.800000000000004,3.530647142857143,0.338265580501166,114.32,0,0.0196104,2.339748231273475
52.60000000000004,34.800000000000004,3.5310614285714284,0.3417731338362578,114.32,0,0.022591075,2.314568144753337
52.70000000000004,34.800000000000004,3.5276278095238096,0.3425683785506253,114.32,0,0.01545855,2.2249889399179237
52.80000000000004,34.800000000000004,3.521142476190476,0.3419401185535524,114.32,0,0.040676855,2.0677621431194226
52.90000000000004,34.800000000000004,3.513306571428572,0.3410454547093953,114.32,0,0.0051949644,1.8501842112856588
53.00000000000004,34.800000000000004,3.505322571428572,0.3396082328730201,114.32,0,0.0025893804,1.609442924055097
53.10000000000005,34.800000000000004,3.496079428571429,0.3354866608025018,114.32,0,0.0023151415,1.3689667774831518
53.200000000000045,34.800000000000004,3.485868095238095,0.328192440380587,114.32,0,0.0024268008,1.14688520301833
53.30000000000005,34.800000000000004,3.4771431428571424,0.3200256667429793,114.32,0,7.9532954e-05,0.9521682649188953
53.40000000000005,34.800000000000004,3.4710799047619045,0.3130763767512424,114.32,0,0.0006516094,0.7877533419711086
53.50000000000005,34.800000000000004,3.465243333333333,0.3066373765914891,110.44,0,0.00031834352,0.6516102681290291
53.60000000000005,34.800000000000004,3.4584500952380948,0.2996113018040592,110.44,0,0.00076057424,0.5404067835749179
53.70000000000005,34.800000000000004,3.4522882857142854,0.292726058760603,110.44,0,0.00014711553,0.4499630813945086
53.80000000000005,34.800000000000004,3.4479683809523807,0.2867244591452114,110.44,0,3.8577615e-05,0.3766415312634376
53.900000000000055,34.800000000000004,3.4462874666666674,0.2836528517336718,110.44,0,0.00011555063,0.3171082696888929
54.00000000000006,34.800000000000004,3.443725333333333,0.2807532298629596,110.44,0,0.0002889707,0.26861196571040574
54.10000000000006,34.800000000000004,3.499064840223564,0.0,110.44,0,0.0018176163,0.22906016825393521
49.9,34.900000000000006,3.528092,0.2603633745003472,20.84,0,0.01766455,0.06340829168213592
50.0,34.900000000000006,3.524648333333333,0.2591127467899879,20.84,0,0.00047401877,0.06923178252220404
50.1,34.900000000000006,3.523359666666667,0.2615920429500488,20.84,0,0.00024993214,0.0780684408401251
50.2,34.900000000000006,3.5229505000000003,0.2682034275147027,20.84,0,0.00010484798,0.08855597075627195
50.3,34.900000000000006,3.5238465000000003,0.2754685256106163,20.84,0,0.0004908997,0.10119058262003686
50.400000000000006,34.900000000000006,3.5228385,0.2814332931594642,20.84,0,0.016059304,0.11808965935800361
50.50000000000001,34.900000000000006,3.5214008333333338,0.2860195940192042,112.99,0,0.18497524,0.15405175110656388
